CityName,Potential,Domain,Group,Options,領域,選択肢群,選択肢,English,Japanese,Type,選択肢OLD
SmallCitiesA,-182.88,Mobility,Demand Reduction,Online Homecoming Visit,移動,移動需要削減,帰省をオンラインで,SmallCitiesA,小都市Ａ,Class,オンライン帰省
SmallCitiesA,-318.88,Mobility,Demand Reduction,Teleworking,移動,移動需要削減,テレワークの実施,SmallCitiesA,小都市Ａ,Class,テレワーク
SmallCitiesA,-12.82,Mobility,Modal Shift,Taxi Trips,移動,移動手段転換,タクシー移動をバス・自転車に,SmallCitiesA,小都市Ａ,Class,タクシー移動の転換
SmallCitiesA,-35.88,Mobility,Modal Shift,Domestic Flights,移動,移動手段転換,国内線の飛行機利用を列車に,SmallCitiesA,小都市Ａ,Class,国内飛行機の転換
SmallCitiesA,-234.25,Mobility,Modal Shift,Long Distance Trips,移動,移動手段転換,長距離移動を公共交通機関で,SmallCitiesA,小都市Ａ,Class,長距離移動の転換
SmallCitiesA,-292.62,Mobility,Modal Shift,Commuting Trips,移動,移動手段転換,通勤・通学を公共交通機関で,SmallCitiesA,小都市Ａ,Class,通勤移動の転換
SmallCitiesA,-497.73,Mobility,Modal Shift,In-city Private Trips,移動,移動手段転換,都市内移動を公共交通機関で,SmallCitiesA,小都市Ａ,Class,都市内移動の転換
SmallCitiesA,-173.68,Mobility,Vehicle Efficiency,Eco Driving,移動,自動車効率改善,エコドライブを行う,SmallCitiesA,小都市Ａ,Class,エコドライブ
SmallCitiesA,-146.66,Mobility,Vehicle Efficiency,Light Vehicle,移動,自動車効率改善,マイカーを軽自動車に,SmallCitiesA,小都市Ａ,Class,軽自動車
SmallCitiesA,-211.9,Mobility,Vehicle Efficiency,Non-plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをハイブリッド車に,SmallCitiesA,小都市Ａ,Class,ハイブリッド車
SmallCitiesA,-233.6,Mobility,Vehicle Efficiency,Electric Vehicle,移動,自動車効率改善,マイカーを電気自動車に,SmallCitiesA,小都市Ａ,Class,電気自動車
SmallCitiesA,-258.39,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをＰＨＥＶに,SmallCitiesA,小都市Ａ,Class,プラグインハイブリッド車
SmallCitiesA,-415.13,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle (RE),移動,自動車効率改善,マイカーをＰＨＥＶに（充電は再エネで）,SmallCitiesA,小都市Ａ,Class,プラグインハイブリッド車（再エネ充電）
SmallCitiesA,-494.68,Mobility,Vehicle Efficiency,Electric Vehicle (RE),移動,自動車効率改善,マイカーを電気自動車に（充電は再エネで）,SmallCitiesA,小都市Ａ,Class,電気自動車（再エネ充電）
SmallCitiesA,-279.67,Mobility,Vehicle Sharing,Carsharing,移動,自動車シェアリング,カーシェアリング,SmallCitiesA,小都市Ａ,Class,カーシェアリング
SmallCitiesA,-591.15,Mobility,Vehicle Sharing,Ridesharing,移動,自動車シェアリング,ライドシェアリング,SmallCitiesA,小都市Ａ,Class,ライドシェアリング
SmallB/Towns/Villages,-16.45,Other,Material Sufficiency,E-Books,その他,物質の充足性,電子書籍の利用,SmallB/Towns/Villages,小都市Ｂ・町村,Class,電子書籍
SmallB/Towns/Villages,-80.46,Other,Material Sufficiency,Consumables Saving,その他,物質の充足性,消耗品を節約する,SmallB/Towns/Villages,小都市Ｂ・町村,Class,消耗品の節約
SmallB/Towns/Villages,-26.52,Other,Durability and Repair,Furniture Longer Use,その他,長期使用と修理,家具を長く使う,SmallB/Towns/Villages,小都市Ｂ・町村,Class,家具の長期使用
SmallB/Towns/Villages,-23.77,Other,Durability and Repair,Accessory Longer Use,その他,長期使用と修理,装飾品を長く使う,SmallB/Towns/Villages,小都市Ｂ・町村,Class,装飾品の長期使用
SmallB/Towns/Villages,-38.43,Other,Durability and Repair,Electronics Longer Use,その他,長期使用と修理,小型家電を長く使う,SmallB/Towns/Villages,小都市Ｂ・町村,Class,電気製品の長期使用
SmallB/Towns/Villages,-112.46,Other,Durability and Repair,Hobby Products Longer Use,その他,長期使用と修理,娯楽用品を長く使う,SmallB/Towns/Villages,小都市Ｂ・町村,Class,趣味製品の長期使用
SmallB/Towns/Villages,-148.7,Other,Durability and Repair,Clothes Longer Use,その他,長期使用と修理,衣類を長く着る,SmallB/Towns/Villages,小都市Ｂ・町村,Class,衣類の長期使用
SmallB/Towns/Villages,-132.94,Other,Decarbonized Leisure and Service,Healthy Lifestyles,その他,脱炭素レジャー・サービス,アルコールとたばこを控える,SmallB/Towns/Villages,小都市Ｂ・町村,Class,健康的な生活
SmallB/Towns/Villages,-69.42,Other,Decarbonized Leisure and Service,Eco Tourism,その他,脱炭素レジャー・サービス,旅行サービスをエコに,SmallB/Towns/Villages,小都市Ｂ・町村,Class,エコツーリズム
SmallB/Towns/Villages,-171.07,Other,Decarbonized Leisure and Service,Community Recreation,その他,脱炭素レジャー・サービス,レジャーをアウトドアや地域で,SmallB/Towns/Villages,小都市Ｂ・町村,Class,コミュニティーでの休暇
SmallB/Towns/Villages,-6.45,Food,Seasonal and Local Food,Local Food,食,季節・地元の食材,地元で採れた野菜や果物を食べる,SmallB/Towns/Villages,小都市Ｂ・町村,Class,地産地消
SmallB/Towns/Villages,-30.46,Food,Seasonal and Local Food,Seasonal Food,食,季節・地元の食材,旬の野菜や果物を食べる,SmallB/Towns/Villages,小都市Ｂ・町村,Class,旬産旬消
SmallB/Towns/Villages,-45.16,Food,Food Loss,Food Loss Reduction,食,フードロス,食品ロスをゼロに,SmallB/Towns/Villages,小都市Ｂ・町村,Class,フードロス削減
SmallB/Towns/Villages,-59.47,Food,Protein Shift,Pollotarian Diet,食,たんぱく源の転換,食事の肉類を鶏肉のみに,SmallB/Towns/Villages,小都市Ｂ・町村,Class,白身肉への転換
SmallB/Towns/Villages,-64.19,Food,Protein Shift,Pescatarian Diet,食,たんぱく源の転換,食事の肉類を魚に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,ペスカタリアン食
SmallB/Towns/Villages,-165.64,Food,Protein Shift,Alternative Meat,食,たんぱく源の転換,食事の肉類を代替肉に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,代替肉製品への転換
SmallB/Towns/Villages,-113.39,Food,Dietary Shift,Food Guide Snacks/Drinks,食,食生活の転換,菓子・アルコール・ジュースを減らす,SmallB/Towns/Villages,小都市Ｂ・町村,Class,健康的な食生活（菓子・飲料）
SmallB/Towns/Villages,-102.95,Food,Dietary Shift,Food Guide Meal,食,食生活の転換,バランスの取れた食事に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,健康的な食生活（食事）
SmallB/Towns/Villages,-200.08,Food,Dietary Shift,Vegetarian Diet,食,食生活の転換,食事を菜食（ベジタリアン）に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,菜食（ベジタリアン）
SmallB/Towns/Villages,-310.5,Food,Dietary Shift,Vegan Diet,食,食生活の転換,食事を完全菜食（ヴィーガン）に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,完全菜食（ヴィーガン）
SmallB/Towns/Villages,-59.99,Housing,Energy Behavior,Energy Saving by Nudging,住居,エネルギー節約行動,ナッジによる省エネ,SmallB/Towns/Villages,小都市Ｂ・町村,Class,ナッジングによるエネルギー節約
SmallB/Towns/Villages,-131.65,Housing,Energy Behavior,Warm/Cool Clothes,住居,エネルギー節約行動,自宅でウォーム・クールビズ,SmallB/Towns/Villages,小都市Ｂ・町村,Class,自宅でウォーム・クールビズ
SmallB/Towns/Villages,-94.82,Housing,Appliances,LED Lighting,住居,効率的な住宅設備,自宅の電球をLEDに,SmallB/Towns/Villages,小都市Ｂ・町村,Class,LED照明
SmallB/Towns/Villages,-145.81,Housing,Appliances,Air Conditioner,住居,効率的な住宅設備,自宅の暖房をエアコンだけに,SmallB/Towns/Villages,小都市Ｂ・町村,Class,エアコン
SmallB/Towns/Villages,-96.71,Housing,Appliances,Water Heat Pump,住居,効率的な住宅設備,ヒートポンプによる温水供給,SmallB/Towns/Villages,小都市Ｂ・町村,Class,ヒートポンプによる温水供給
SmallB/Towns/Villages,-258.3,Housing,Housing Sufficiency,Compact House,住居,住居の充足性,自宅をコンパクトに,SmallB/Towns/Villages,小都市Ｂ・町村,Class,コンパクトな住居
SmallB/Towns/Villages,-161.71,Housing,Renewable Energy,Solar Water Heater,住居,再生可能エネルギー,自宅に太陽熱温水器を導入,SmallB/Towns/Villages,小都市Ｂ・町村,Class,太陽光温水供給
SmallB/Towns/Villages,-1267.48,Housing,Renewable Energy,Renewable Grid Electricity,住居,再生可能エネルギー,自宅の電力を再エネに,SmallB/Towns/Villages,小都市Ｂ・町村,Class,再生可能エネルギー系統電力
SmallB/Towns/Villages,-1312.09,Housing,Renewable Energy,Rooftop Solar PV,住居,再生可能エネルギー,自宅に太陽光パネル設置,SmallB/Towns/Villages,小都市Ｂ・町村,Class,屋上太陽光パネル
SmallB/Towns/Villages,-1374.77,Housing,Renewable Energy,Rooftop Solar PV (IH),住居,再生可能エネルギー,自宅に太陽光パネル設置・調理器をIHに,SmallB/Towns/Villages,小都市Ｂ・町村,Class,屋上太陽光パネル（IH調理器併用）
SmallB/Towns/Villages,-54.4,Housing,Eco House,Window Insulation,住居,エコハウス,自宅の窓を二重窓に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,窓の断熱
SmallB/Towns/Villages,-165.83,Housing,Eco House,Insulation Renovation,住居,エコハウス,自宅を断熱リフォーム,SmallB/Towns/Villages,小都市Ｂ・町村,Class,断熱リノベーション
SmallB/Towns/Villages,-1458.46,Housing,Eco House,Nearly Zero Energy House,住居,エコハウス,自宅を準ゼロエネルギー住宅に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,準ゼロエネルギー住宅
SmallB/Towns/Villages,-1837.46,Housing,Eco House,Zero Energy House,住居,エコハウス,自宅をゼロエネルギー住宅に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,ゼロエネルギー住宅
SmallB/Towns/Villages,-2112.28,Housing,Eco House,Life Cycle Carbon Minus House,住居,エコハウス,自宅をライフサイクルカーボンマイナス住宅に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,ライフサイクルカーボンマイナス住宅
SmallB/Towns/Villages,-229.69,Mobility,Compact City,Living Close to Services,移動,コンパクトシティ,コンパクトな街に住む,SmallB/Towns/Villages,小都市Ｂ・町村,Class,コンパクトシティ
SmallB/Towns/Villages,-340.9,Mobility,Compact City,Living Close to Workplace,移動,コンパクトシティ,自宅と職場・学校の距離を近く,SmallB/Towns/Villages,小都市Ｂ・町村,Class,職住近接
SmallB/Towns/Villages,-38.2,Mobility,Micro Leisure,Local Weekend,移動,マイクロツーリズム,週末を地元で過ごす,SmallB/Towns/Villages,小都市Ｂ・町村,Class,地元で過ごす休日
SmallB/Towns/Villages,-117.4,Mobility,Micro Leisure,Domestic Vacation,移動,マイクロツーリズム,休暇を国内で過ごす,SmallB/Towns/Villages,小都市Ｂ・町村,Class,国内で過ごす休暇
SmallB/Towns/Villages,-138.02,Mobility,Micro Leisure,Local Vacation,移動,マイクロツーリズム,休暇を近場で過ごす,SmallB/Towns/Villages,小都市Ｂ・町村,Class,地元で過ごす休暇
SmallB/Towns/Villages,-199.01,Mobility,Demand Reduction,Less Frequent Shopping,移動,移動需要削減,まとめ買いをする,SmallB/Towns/Villages,小都市Ｂ・町村,Class,まとめ買い
SmallB/Towns/Villages,-190.43,Mobility,Demand Reduction,Online Homecoming Visit,移動,移動需要削減,帰省をオンラインで,SmallB/Towns/Villages,小都市Ｂ・町村,Class,オンライン帰省
SmallB/Towns/Villages,-343.65,Mobility,Demand Reduction,Teleworking,移動,移動需要削減,テレワークの実施,SmallB/Towns/Villages,小都市Ｂ・町村,Class,テレワーク
SmallB/Towns/Villages,-9.13,Mobility,Modal Shift,Taxi Trips,移動,移動手段転換,タクシー移動をバス・自転車に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,タクシー移動の転換
SmallB/Towns/Villages,-27.39,Mobility,Modal Shift,Domestic Flights,移動,移動手段転換,国内線の飛行機利用を列車に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,国内飛行機の転換
SmallB/Towns/Villages,-266.09,Mobility,Modal Shift,Long Distance Trips,移動,移動手段転換,長距離移動を公共交通機関で,SmallB/Towns/Villages,小都市Ｂ・町村,Class,長距離移動の転換
SmallB/Towns/Villages,-330.84,Mobility,Modal Shift,Commuting Trips,移動,移動手段転換,通勤・通学を公共交通機関で,SmallB/Towns/Villages,小都市Ｂ・町村,Class,通勤移動の転換
SmallB/Towns/Villages,-565.38,Mobility,Modal Shift,In-city Private Trips,移動,移動手段転換,都市内移動を公共交通機関で,SmallB/Towns/Villages,小都市Ｂ・町村,Class,都市内移動の転換
SmallB/Towns/Villages,-203.5,Mobility,Vehicle Efficiency,Eco Driving,移動,自動車効率改善,エコドライブを行う,SmallB/Towns/Villages,小都市Ｂ・町村,Class,エコドライブ
SmallB/Towns/Villages,-170.73,Mobility,Vehicle Efficiency,Light Vehicle,移動,自動車効率改善,マイカーを軽自動車に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,軽自動車
SmallB/Towns/Villages,-248.75,Mobility,Vehicle Efficiency,Non-plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをハイブリッド車に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,ハイブリッド車
SmallB/Towns/Villages,-300.6,Mobility,Vehicle Efficiency,Electric Vehicle,移動,自動車効率改善,マイカーを電気自動車に,SmallB/Towns/Villages,小都市Ｂ・町村,Class,電気自動車
SmallB/Towns/Villages,-316.15,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをＰＨＥＶに,SmallB/Towns/Villages,小都市Ｂ・町村,Class,プラグインハイブリッド車
SmallB/Towns/Villages,-498.62,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle (RE),移動,自動車効率改善,マイカーをＰＨＥＶに（充電は再エネで）,SmallB/Towns/Villages,小都市Ｂ・町村,Class,プラグインハイブリッド車（再エネ充電）
SmallB/Towns/Villages,-604.53,Mobility,Vehicle Efficiency,Electric Vehicle (RE),移動,自動車効率改善,マイカーを電気自動車に（充電は再エネで）,SmallB/Towns/Villages,小都市Ｂ・町村,Class,電気自動車（再エネ充電）
SmallB/Towns/Villages,-289.72,Mobility,Vehicle Sharing,Carsharing,移動,自動車シェアリング,カーシェアリング,SmallB/Towns/Villages,小都市Ｂ・町村,Class,カーシェアリング
SmallB/Towns/Villages,-689.64,Mobility,Vehicle Sharing,Ridesharing,移動,自動車シェアリング,ライドシェアリング,SmallB/Towns/Villages,小都市Ｂ・町村,Class,ライドシェアリング
HokkaidoReg.,-21.42,Other,Material Sufficiency,E-Books,その他,物質の充足性,電子書籍の利用,HokkaidoReg.,北海道,Region,電子書籍
HokkaidoReg.,-83.03,Other,Material Sufficiency,Consumables Saving,その他,物質の充足性,消耗品を節約する,HokkaidoReg.,北海道,Region,消耗品の節約
HokkaidoReg.,-26.43,Other,Durability and Repair,Furniture Longer Use,その他,長期使用と修理,家具を長く使う,HokkaidoReg.,北海道,Region,家具の長期使用
HokkaidoReg.,-20.39,Other,Durability and Repair,Accessory Longer Use,その他,長期使用と修理,装飾品を長く使う,HokkaidoReg.,北海道,Region,装飾品の長期使用
HokkaidoReg.,-39.33,Other,Durability and Repair,Electronics Longer Use,その他,長期使用と修理,小型家電を長く使う,HokkaidoReg.,北海道,Region,電気製品の長期使用
HokkaidoReg.,-113.15,Other,Durability and Repair,Hobby Products Longer Use,その他,長期使用と修理,娯楽用品を長く使う,HokkaidoReg.,北海道,Region,趣味製品の長期使用
HokkaidoReg.,-170.87,Other,Durability and Repair,Clothes Longer Use,その他,長期使用と修理,衣類を長く着る,HokkaidoReg.,北海道,Region,衣類の長期使用
HokkaidoReg.,-170.6,Other,Decarbonized Leisure and Service,Healthy Lifestyles,その他,脱炭素レジャー・サービス,アルコールとたばこを控える,HokkaidoReg.,北海道,Region,健康的な生活
HokkaidoReg.,-70.26,Other,Decarbonized Leisure and Service,Eco Tourism,その他,脱炭素レジャー・サービス,旅行サービスをエコに,HokkaidoReg.,北海道,Region,エコツーリズム
HokkaidoReg.,-179.29,Other,Decarbonized Leisure and Service,Community Recreation,その他,脱炭素レジャー・サービス,レジャーをアウトドアや地域で,HokkaidoReg.,北海道,Region,コミュニティーでの休暇
HokkaidoReg.,-8.25,Food,Seasonal and Local Food,Local Food,食,季節・地元の食材,地元で採れた野菜や果物を食べる,HokkaidoReg.,北海道,Region,地産地消
HokkaidoReg.,-37.12,Food,Seasonal and Local Food,Seasonal Food,食,季節・地元の食材,旬の野菜や果物を食べる,HokkaidoReg.,北海道,Region,旬産旬消
HokkaidoReg.,-53.1,Food,Food Loss,Food Loss Reduction,食,フードロス,食品ロスをゼロに,HokkaidoReg.,北海道,Region,フードロス削減
HokkaidoReg.,-50.66,Food,Protein Shift,Pollotarian Diet,食,たんぱく源の転換,食事の肉類を鶏肉のみに,HokkaidoReg.,北海道,Region,白身肉への転換
HokkaidoReg.,-56.82,Food,Protein Shift,Pescatarian Diet,食,たんぱく源の転換,食事の肉類を魚に,HokkaidoReg.,北海道,Region,ペスカタリアン食
HokkaidoReg.,-165.86,Food,Protein Shift,Alternative Meat,食,たんぱく源の転換,食事の肉類を代替肉に,HokkaidoReg.,北海道,Region,代替肉製品への転換
HokkaidoReg.,-130.83,Food,Dietary Shift,Food Guide Snacks/Drinks,食,食生活の転換,菓子・アルコール・ジュースを減らす,HokkaidoReg.,北海道,Region,健康的な食生活（菓子・飲料）
HokkaidoReg.,-109.31,Food,Dietary Shift,Food Guide Meal,食,食生活の転換,バランスの取れた食事に,HokkaidoReg.,北海道,Region,健康的な食生活（食事）
HokkaidoReg.,-202.88,Food,Dietary Shift,Vegetarian Diet,食,食生活の転換,食事を菜食（ベジタリアン）に,HokkaidoReg.,北海道,Region,菜食（ベジタリアン）
HokkaidoReg.,-330.72,Food,Dietary Shift,Vegan Diet,食,食生活の転換,食事を完全菜食（ヴィーガン）に,HokkaidoReg.,北海道,Region,完全菜食（ヴィーガン）
HokkaidoReg.,-80.17,Housing,Energy Behavior,Energy Saving by Nudging,住居,エネルギー節約行動,ナッジによる省エネ,HokkaidoReg.,北海道,Region,ナッジングによるエネルギー節約
HokkaidoReg.,-285.98,Housing,Energy Behavior,Warm/Cool Clothes,住居,エネルギー節約行動,自宅でウォーム・クールビズ,HokkaidoReg.,北海道,Region,自宅でウォーム・クールビズ
HokkaidoReg.,-93.72,Housing,Appliances,LED Lighting,住居,効率的な住宅設備,自宅の電球をLEDに,HokkaidoReg.,北海道,Region,LED照明
HokkaidoReg.,-428.81,Housing,Appliances,Air Conditioner,住居,効率的な住宅設備,自宅の暖房をエアコンだけに,HokkaidoReg.,北海道,Region,エアコン
HokkaidoReg.,-152.72,Housing,Appliances,Water Heat Pump,住居,効率的な住宅設備,ヒートポンプによる温水供給,HokkaidoReg.,北海道,Region,ヒートポンプによる温水供給
HokkaidoReg.,-436.87,Housing,Housing Sufficiency,Compact House,住居,住居の充足性,自宅をコンパクトに,HokkaidoReg.,北海道,Region,コンパクトな住居
HokkaidoReg.,-227.43,Housing,Renewable Energy,Solar Water Heater,住居,再生可能エネルギー,自宅に太陽熱温水器を導入,HokkaidoReg.,北海道,Region,太陽光温水供給
HokkaidoReg.,-1254.4,Housing,Renewable Energy,Renewable Grid Electricity,住居,再生可能エネルギー,自宅の電力を再エネに,HokkaidoReg.,北海道,Region,再生可能エネルギー系統電力
HokkaidoReg.,-1298.55,Housing,Renewable Energy,Rooftop Solar PV,住居,再生可能エネルギー,自宅に太陽光パネル設置,HokkaidoReg.,北海道,Region,屋上太陽光パネル
HokkaidoReg.,-1356.68,Housing,Renewable Energy,Rooftop Solar PV (IH),住居,再生可能エネルギー,自宅に太陽光パネル設置・調理器をIHに,HokkaidoReg.,北海道,Region,屋上太陽光パネル（IH調理器併用）
HokkaidoReg.,-118.17,Housing,Eco House,Window Insulation,住居,エコハウス,自宅の窓を二重窓に,HokkaidoReg.,北海道,Region,窓の断熱
HokkaidoReg.,-360.23,Housing,Eco House,Insulation Renovation,住居,エコハウス,自宅を断熱リフォーム,HokkaidoReg.,北海道,Region,断熱リノベーション
HokkaidoReg.,-1990.69,Housing,Eco House,Nearly Zero Energy House,住居,エコハウス,自宅を準ゼロエネルギー住宅に,HokkaidoReg.,北海道,Region,準ゼロエネルギー住宅
HokkaidoReg.,-2429.98,Housing,Eco House,Zero Energy House,住居,エコハウス,自宅をゼロエネルギー住宅に,HokkaidoReg.,北海道,Region,ゼロエネルギー住宅
HokkaidoReg.,-2783.4,Housing,Eco House,Life Cycle Carbon Minus House,住居,エコハウス,自宅をライフサイクルカーボンマイナス住宅に,HokkaidoReg.,北海道,Region,ライフサイクルカーボンマイナス住宅
HokkaidoReg.,-205.44,Mobility,Compact City,Living Close to Services,移動,コンパクトシティ,コンパクトな街に住む,HokkaidoReg.,北海道,Region,コンパクトシティ
HokkaidoReg.,-307.5,Mobility,Compact City,Living Close to Workplace,移動,コンパクトシティ,自宅と職場・学校の距離を近く,HokkaidoReg.,北海道,Region,職住近接
HokkaidoReg.,-60.24,Mobility,Micro Leisure,Local Weekend,移動,マイクロツーリズム,週末を地元で過ごす,HokkaidoReg.,北海道,Region,地元で過ごす休日
HokkaidoReg.,-105.45,Mobility,Micro Leisure,Domestic Vacation,移動,マイクロツーリズム,休暇を国内で過ごす,HokkaidoReg.,北海道,Region,国内で過ごす休暇
HokkaidoReg.,-165.44,Mobility,Micro Leisure,Local Vacation,移動,マイクロツーリズム,休暇を近場で過ごす,HokkaidoReg.,北海道,Region,地元で過ごす休暇
HokkaidoReg.,-176.11,Mobility,Demand Reduction,Less Frequent Shopping,移動,移動需要削減,まとめ買いをする,HokkaidoReg.,北海道,Region,まとめ買い
HokkaidoReg.,-195.6,Mobility,Demand Reduction,Online Homecoming Visit,移動,移動需要削減,帰省をオンラインで,HokkaidoReg.,北海道,Region,オンライン帰省
HokkaidoReg.,-305.82,Mobility,Demand Reduction,Teleworking,移動,移動需要削減,テレワークの実施,HokkaidoReg.,北海道,Region,テレワーク
HokkaidoReg.,-20.09,Mobility,Modal Shift,Taxi Trips,移動,移動手段転換,タクシー移動をバス・自転車に,HokkaidoReg.,北海道,Region,タクシー移動の転換
HokkaidoReg.,-43.07,Mobility,Modal Shift,Domestic Flights,移動,移動手段転換,国内線の飛行機利用を列車に,HokkaidoReg.,北海道,Region,国内飛行機の転換
HokkaidoReg.,-231.02,Mobility,Modal Shift,Long Distance Trips,移動,移動手段転換,長距離移動を公共交通機関で,HokkaidoReg.,北海道,Region,長距離移動の転換
HokkaidoReg.,-284.31,Mobility,Modal Shift,Commuting Trips,移動,移動手段転換,通勤・通学を公共交通機関で,HokkaidoReg.,北海道,Region,通勤移動の転換
HokkaidoReg.,-490.86,Mobility,Modal Shift,In-city Private Trips,移動,移動手段転換,都市内移動を公共交通機関で,HokkaidoReg.,北海道,Region,都市内移動の転換
HokkaidoReg.,-184.6,Mobility,Vehicle Efficiency,Eco Driving,移動,自動車効率改善,エコドライブを行う,HokkaidoReg.,北海道,Region,エコドライブ
HokkaidoReg.,-157.1,Mobility,Vehicle Efficiency,Light Vehicle,移動,自動車効率改善,マイカーを軽自動車に,HokkaidoReg.,北海道,Region,軽自動車
HokkaidoReg.,-233.05,Mobility,Vehicle Efficiency,Non-plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをハイブリッド車に,HokkaidoReg.,北海道,Region,ハイブリッド車
HokkaidoReg.,-334.41,Mobility,Vehicle Efficiency,Electric Vehicle,移動,自動車効率改善,マイカーを電気自動車に,HokkaidoReg.,北海道,Region,電気自動車
HokkaidoReg.,-321.88,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをＰＨＥＶに,HokkaidoReg.,北海道,Region,プラグインハイブリッド車
HokkaidoReg.,-489.78,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle (RE),移動,自動車効率改善,マイカーをＰＨＥＶに（充電は再エネで）,HokkaidoReg.,北海道,Region,プラグインハイブリッド車（再エネ充電）
HokkaidoReg.,-614.08,Mobility,Vehicle Efficiency,Electric Vehicle (RE),移動,自動車効率改善,マイカーを電気自動車に（充電は再エネで）,HokkaidoReg.,北海道,Region,電気自動車（再エネ充電）
HokkaidoReg.,-216.88,Mobility,Vehicle Sharing,Carsharing,移動,自動車シェアリング,カーシェアリング,HokkaidoReg.,北海道,Region,カーシェアリング
HokkaidoReg.,-631.64,Mobility,Vehicle Sharing,Ridesharing,移動,自動車シェアリング,ライドシェアリング,HokkaidoReg.,北海道,Region,ライドシェアリング
TohokuReg.,-16.68,Other,Material Sufficiency,E-Books,その他,物質の充足性,電子書籍の利用,TohokuReg.,東北,Region,電子書籍
TohokuReg.,-74.99,Other,Material Sufficiency,Consumables Saving,その他,物質の充足性,消耗品を節約する,TohokuReg.,東北,Region,消耗品の節約
TohokuReg.,-26.17,Other,Durability and Repair,Furniture Longer Use,その他,長期使用と修理,家具を長く使う,TohokuReg.,東北,Region,家具の長期使用
TohokuReg.,-17.87,Other,Durability and Repair,Accessory Longer Use,その他,長期使用と修理,装飾品を長く使う,TohokuReg.,東北,Region,装飾品の長期使用
TohokuReg.,-34.03,Other,Durability and Repair,Electronics Longer Use,その他,長期使用と修理,小型家電を長く使う,TohokuReg.,東北,Region,電気製品の長期使用
TohokuReg.,-112.55,Other,Durability and Repair,Hobby Products Longer Use,その他,長期使用と修理,娯楽用品を長く使う,TohokuReg.,東北,Region,趣味製品の長期使用
TohokuReg.,-150.64,Other,Durability and Repair,Clothes Longer Use,その他,長期使用と修理,衣類を長く着る,TohokuReg.,東北,Region,衣類の長期使用
TohokuReg.,-141.63,Other,Decarbonized Leisure and Service,Healthy Lifestyles,その他,脱炭素レジャー・サービス,アルコールとたばこを控える,TohokuReg.,東北,Region,健康的な生活
TohokuReg.,-71.67,Other,Decarbonized Leisure and Service,Eco Tourism,その他,脱炭素レジャー・サービス,旅行サービスをエコに,TohokuReg.,東北,Region,エコツーリズム
TohokuReg.,-173.21,Other,Decarbonized Leisure and Service,Community Recreation,その他,脱炭素レジャー・サービス,レジャーをアウトドアや地域で,TohokuReg.,東北,Region,コミュニティーでの休暇
TohokuReg.,-7.42,Food,Seasonal and Local Food,Local Food,食,季節・地元の食材,地元で採れた野菜や果物を食べる,TohokuReg.,東北,Region,地産地消
TohokuReg.,-34.71,Food,Seasonal and Local Food,Seasonal Food,食,季節・地元の食材,旬の野菜や果物を食べる,TohokuReg.,東北,Region,旬産旬消
TohokuReg.,-48.42,Food,Food Loss,Food Loss Reduction,食,フードロス,食品ロスをゼロに,TohokuReg.,東北,Region,フードロス削減
TohokuReg.,-52.93,Food,Protein Shift,Pollotarian Diet,食,たんぱく源の転換,食事の肉類を鶏肉のみに,TohokuReg.,東北,Region,白身肉への転換
TohokuReg.,-57.67,Food,Protein Shift,Pescatarian Diet,食,たんぱく源の転換,食事の肉類を魚に,TohokuReg.,東北,Region,ペスカタリアン食
TohokuReg.,-151.29,Food,Protein Shift,Alternative Meat,食,たんぱく源の転換,食事の肉類を代替肉に,TohokuReg.,東北,Region,代替肉製品への転換
TohokuReg.,-128.63,Food,Dietary Shift,Food Guide Snacks/Drinks,食,食生活の転換,菓子・アルコール・ジュースを減らす,TohokuReg.,東北,Region,健康的な食生活（菓子・飲料）
TohokuReg.,-82.07,Food,Dietary Shift,Food Guide Meal,食,食生活の転換,バランスの取れた食事に,TohokuReg.,東北,Region,健康的な食生活（食事）
TohokuReg.,-186.83,Food,Dietary Shift,Vegetarian Diet,食,食生活の転換,食事を菜食（ベジタリアン）に,TohokuReg.,東北,Region,菜食（ベジタリアン）
